row,appid
129763,2906040
129764,2906070
129765,2906130
129766,2906180
129767,2906270
129768,2906320
129769,2907320
129770,2907330
129771,2907560
129772,2908130
129773,2908170
129774,2908300
129775,2908500
129776,2908670
129777,2908800
129778,2909580
129779,2909600
129780,2910850
129781,2912470
129782,2913440
129783,2913940
129784,2914110
129785,2914460
129786,2914810
129787,2914820
129788,2915210
129789,2915390
129790,2916290
129791,2916970
129792,2916980
129793,2917030
129794,2917360
129795,2918000
129796,2918070
129797,2937640
129798,2918090
129799,2918160
129800,2918190
129801,2918240
129802,2918310
129803,2918660
129804,2918720
129805,2918810
129806,2919170
129807,2919190
129808,2919340
129809,2919410
129810,2919450
129811,2919530
129812,2919600
129813,2919650
129814,2919790
129815,2919850
129816,2920490
129817,3253170
129818,2921900
129819,2921640
129820,2921890
129821,2922590
129822,2922600
129823,2922950
129824,2923110
129825,2923200
129826,2923210
129827,2923270
129828,2923610
129829,2923650
129830,2923710
129831,2923880
129832,2923970
129833,2924080
129834,2924130
129835,2924350
129836,2924670
129837,2924760
129838,2925210
129839,2925340
129840,3262370
129841,2925400
129842,2925440
129843,2925960
129844,2926030
129845,2926100
129846,2926280
129847,2926680
129848,2927050
129849,2927490
129850,2927540
129851,2927740
129852,2927850
129853,2928010
129854,2928350
129855,2928360
129856,2928410
129857,2929020
129858,2929040
129859,2929110
129860,2929140
129861,2929230
129862,2929500
129863,2929740
129864,2929880
129865,2930010
129866,2930290
129867,2930340
129868,2931010
129869,2931030
129870,2931690
129871,3271280
129872,2932040
129873,3271330
129874,2932160
129875,2932150
129876,3433450
129877,2932450
129878,2932600
129879,2932670
129880,2932680
129881,2932720
129882,2932790
129883,2932860
129884,2932970
129885,2932990
129886,2933000
129887,2933120
129888,2933310
129889,2933510
129890,2933570
129891,2933590
129892,2934070
129893,2934290
129894,2934930
129895,2934980
129896,2935120
129897,2935430
129898,2935690
129899,2935710
129900,2935780
129901,2935820
129902,2935930
129903,2935980
129904,2936060
129905,2936290
129906,2936920
129907,2937310
129908,2937340
129909,2938020
129910,2938050
129911,2938630
129912,2939200
129913,2939210
129914,2939630
129915,2939680
129916,2940010
129917,2940070
129918,2940160
129919,2940280
129920,2940310
129921,2940340
129922,2940970
129923,2941280
129924,2941360
129925,2941470
129926,2941500
129927,2941600
129928,2941630
129929,2941950
129930,2941890
129931,2941980
129932,2942310
129933,2942980
129934,2943030
129935,2943180
129936,2943750
129937,2943800
129938,2943990
129939,3165060
129940,2944760
129941,2944830
129942,2945150
129943,2945210
129944,2945980
129945,2946050
129946,2946110
129947,2946900
129948,3165090
129949,2946940
129950,2947040
129951,2947130
129952,2947280
129953,3287220
129954,3287460
129955,2947430
129956,3287600
129957,2948080
129958,2948130
129959,2948470
129960,2948680
129961,2948690
129962,2948720
129963,3288870
129964,2949060
129965,2949120
129966,2949180
129967,2949270
129968,2949320
129969,2949460
129970,2949490
129971,2949520
129972,3109240
129973,3109740
129974,3109830
129975,3111960
129976,3109980
129977,3110090
129978,3110220
129979,3110230
129980,3110290
129981,3110450
129982,3111030
129983,3111380
129984,3291640
129985,3111720
129986,3111740
129987,3111780
129988,3112410
129989,3112450
129990,3113020
129991,3113140
129992,3113160
129993,3113350
129994,3113400
129995,3113580
129996,3113590
129997,3113810
129998,3113920
129999,3113940
130000,3114040
130001,3114100
130002,2780080
130003,2780910
130004,2781010
130005,2781340
130006,2625620
130007,2625650
130008,2625860
130009,2625960
130010,2626030
130011,2626090
130012,2626120
130013,2626180
130014,2626360
130015,2626530
130016,2626600
130017,2626660
130018,2626760
130019,2626780
130020,2626960
130021,2627150
130022,1098280
130023,1426890
130024,1576190
130025,1581410
130026,2624090
130027,1375690
130028,967060
130029,1592160
130030,1412950
130031,3091160
130032,631860
130033,652470
130034,1086260
130035,2059630
130036,1609830
130037,1091970
130038,2435280
130039,2439460
130040,1614880
130041,2095060
130042,457650
130043,1644950
130044,2347680
130045,1650410
130046,1308520
130047,1611100
130048,1308750
130049,3090620
130050,2027030
130051,1667420
130052,1365760
130053,1365800
130054,457870
130055,1700420
130056,1700800
130057,1686090
130058,2027550
130059,2050150
130060,1701040
130061,1700870
130062,2052290
130063,3092360
130064,453390
130065,1700900
130066,2330250
130067,2331360
130068,2331660
130069,1950670
130070,2336690
130071,1311560
130072,855830
130073,860150
130074,2901050
130075,2350920
130076,2338600
130077,2173190
130078,1700380
130079,1201730
130080,3292170
130081,2366770
130082,1857680
130083,2375640
130084,2386910
130085,2217040
130086,2026300
130087,2026310
130088,1585920
130089,2412180
130090,2055380
130091,2347390
130092,2055490
130093,3650950
130094,2056840
130095,2446370
130096,2266400
130097,1626630
130098,1704670
130099,980470
130100,1312880
130101,1851390
130102,3209730
130103,2451100
130104,1313600
130105,1603750
130106,521000
130107,1870160
130108,3555360
130109,2064550
130110,1861260
130111,1879270
130112,1861380
130113,1864910
130114,1369580
130115,1885730
130116,847860
130117,1867670
130118,3127740
130119,1893000
130120,1369700
130121,1909310
130122,1911620
130123,3136450
130124,2350810
130125,2065930
130126,1946340
130127,1947020
130128,397720
130129,1382200
130130,1968210
130131,1367360
130132,2319260
130133,2067120
130134,2067890
130135,2068110
130136,3133380
130137,1446790
130138,2319290
130139,2451550
130140,1967010
130141,2467410
130142,1375670
130143,1628240
130144,2477900
130145,2479120
130146,2941550
130147,2942370
130148,1903450
130149,2700080
130150,509830
130151,1377580
130152,1904410
130153,2710470
130154,1904960
130155,1907060
130156,1973680
130157,2734590
130158,2061580
130159,2014680
130160,1379580
130161,1978750
130162,848070
130163,1659490
130164,1659950
130165,13530
130166,1320810
130167,1104790
130168,1701590
130169,3113010
130170,1661330
130171,729960
130172,2802500
130173,2976600
130174,2808710
130175,684570
130176,2815180
130177,1982640
130178,856650
130179,1982650
130180,1315240
130181,1921520
130182,1391070
130183,1391370
130184,1280610
130185,1982670
130186,2837540
130187,752960
130188,1982680
130189,1280660
130190,2089590
130191,1315780
130192,1281200
130193,1703040
130194,1287380
130195,2075280
130196,2078610
130197,3147900
130198,1324860
130199,1647660
130200,1281520
130201,1316440
130202,2352680
130203,1326170
130204,884370
130205,1316640
130206,1286700
130207,1286810
130208,1703060
130209,1317240
130210,1275540
130211,1317500
130212,1970910
130213,2080090
130214,855990
130215,1275960
130216,2081170
130217,2081350
130218,2081610
130219,2354400
130220,3346250
130221,2780090
130222,2355000
130223,1385370
130224,2082160
130225,2788400
130226,2082310
130227,2362140
130228,2083800
130229,2083850
130230,2362280
130231,1772180
130232,2963600
130233,2975980
130234,710960
130235,2980830
130236,2087510
130237,1687350
130238,2367740
130239,1932290
130240,2367760
130241,693150
130242,756810
130243,2367880
130244,2463510
130245,2464620
130246,3583780
130247,2631270
130248,2636790
130249,1297440
130250,695760
130251,1682040
130252,1687780
130253,2646180
130254,1683070
130255,695810
130256,1330620
130257,1330850
130258,1684050
130259,1330990
130260,1331530
130261,1297950
130262,701940
130263,669740
130264,3056980
130265,990890
130266,2368100
130267,2368720
130268,3069300
130269,864960
130270,2369130
130271,2370020
130272,1702890
130273,3085960
130274,2650520
130275,1298170
130276,1332460
130277,3119530
130278,2654070
130279,707770
130280,3123780
130281,2658660
130282,3437940
130283,1396870
130284,682960
130285,763650
130286,3152700
130287,3145670
130288,2677150
130289,1333940
130290,945580
130291,2513810
130292,1334360
130293,224740
130294,3156230
130295,3156420
130296,1274860
130297,1686710
130298,282960
130299,1334560
130300,1334570
130301,1669790
130302,826930
130303,867390
130304,3179490
130305,1276390
130306,1252600
130307,1298550
130308,3184440
130309,2090960
130310,664780
130311,3189100
130312,2092820
130313,689600
130314,1984570
130315,1676380
130316,3211700
130317,2095030
130318,2095420
130319,1336090
130320,1299760
130321,2095570
130322,2097480
130323,2097950
130324,3235230
130325,1984670
130326,1392590
130327,1689240
130328,2100510
130329,2102880
130330,1394070
130331,1282380
130332,692190
130333,3265290
130334,2365470
130335,1295670
130336,1686790
130337,3206750
130338,693080
130339,3211250
130340,3212600
130341,2102930
130342,2102970
130343,1395380
130344,3231600
130345,1974030
130346,2105470
130347,3242940
130348,3254990
130349,2455710
130350,3304020
130351,1338780
130352,909970
130353,747260
130354,2323900
130355,873720
130356,2700370
130357,2701870
130358,1689060
130359,3344910
130360,1339750
130361,3350850
130362,3228250
130363,2323920
130364,1687840
130365,2720420
130366,3231910
130367,2721320
130368,2331180
130369,2336450
130370,1400710
130371,3401160
130372,2735090
130373,2735890
130374,881910
130375,887930
130376,894120
130377,3411700
130378,2115680
130379,2373590
130380,2373600
130381,2741790
130382,2339530
130383,2340970
130384,3191620
130385,1689140
130386,1275350
130387,2753460
130388,3461410
130389,1689780
130390,2344390
130391,2344620
130392,3276230
130393,2124480
130394,3326420
130395,1282690
130396,2679840
130397,3343810
130398,3502940
130399,2125870
130400,1404710
130401,1287940
130402,1339960
130403,2113630
130404,1292120
130405,3215100
130406,3556640
130407,3394500
130408,2983760
130409,3222340
130410,3395150
130411,3395180
130412,3574100
130413,3397060
130414,3585440
130415,561080
130416,1293670
130417,1277630
130418,2364050
130419,2364230
130420,2144810
130421,2364460
130422,2364940
130423,3610440
130424,1343010
130425,1277660
130426,2147770
130427,926440
130428,1301910
130429,2371230
130430,3645530
130431,2371900
130432,2150370
130433,1447650
130434,3633880
130435,2150970
130436,2183450
130437,1690150
130438,3636950
130439,3638170
130440,1408220
130441,3250710
130442,1302490
130443,2373630
130444,1408300
130445,3695930
130446,2777660
130447,2777670
130448,2777730
130449,941040
130450,1690340
130451,953170
130452,749650
130453,2777950
130454,1541200
130455,2151900
130456,1691170
130457,2758320
130458,3496890
130459,1343460
130460,1304390
130461,1691230
130462,1343950
130463,2352850
130464,2126960
130465,752030
130466,3807760
130467,2131530
130468,3819720
130469,2134540
130470,1273980
130471,1274020
130472,3522090
130473,2135690
130474,1692700
130475,2760730
130476,1340890
130477,1283620
130478,1283640
130479,2228090
130480,3859130
130481,2766210
130482,3570170
130483,2357760
130484,378300
130485,1278140
130486,1278870
130487,1281990
130488,3872280
130489,3593120
130490,1288720
130491,2138840
130492,1292510
130493,1295250
130494,1341280
130495,1292710
130496,1341330
130497,1341340
130498,1304280
130499,1306950
130500,1309870
130501,1406740
130502,1312540
130503,1314190
130504,2360940
130505,1292760
130506,3597340
130507,3256980
130508,1407860
130509,2767280
130510,1335350
130511,2362510
130512,3908370
130513,1339560
130514,752050
130515,1343830
130516,1402880
130517,1350830
130518,1693130
130519,1352770
130520,1354980
130521,3709680
130522,1278720
130523,1364620
130524,1366110
130525,1371230
130526,1411480
130527,1374750
130528,1376390
130529,1380310
130530,1383920
130531,3714440
130532,957440
130533,1389760
130534,1412020
130535,2380220
130536,1412810
130537,1273120
130538,963680
130539,1400110
130540,1400930
130541,1401020
130542,1401370
130543,2382150
130544,1706280
130545,1706390
130546,1706420
130547,1706450
130548,1706740
130549,1706950
130550,1706960
130551,1707030
130552,1707170
130553,1707260
130554,1707330
130555,1707380
130556,1406560
130557,1707490
130558,1707510
130559,1707580
130560,1707640
130561,1707830
130562,1707840
130563,1707970
130564,1708050
130565,1708350
130566,1708510
130567,1408850
130568,1409170
130569,1708880
130570,1409410
130571,1709060
130572,1410320
130573,1709190
130574,1709250
130575,1709520
130576,1709540
130577,1709650
130578,1709710
130579,1709760
130580,1710000
130581,1710110
130582,1710160
130583,1710260
130584,1710390
130585,1710480
130586,1710570
130587,1710720
130588,1710760
130589,1710910
130590,1711110
130591,1711310
130592,1711470
130593,1711560
130594,1711600
130595,1711990
130596,1712170
130597,1712270
130598,1712320
130599,1712580
130600,1712640
130601,1712900
130602,1713130
130603,1713200
130604,1713220
130605,1713290
130606,1713610
130607,1713640
130608,1713730
130609,1713820
130610,1714040
130611,1714390
130612,1714480
130613,1714510
130614,1714530
130615,1714710
130616,1714830
130617,1714980
130618,2382160
130619,1715190
130620,1715380
130621,753570
130622,1715510
130623,1715560
130624,1715710
130625,1715800
130626,1715960
130627,3771190
130628,2011100
130629,2022270
130630,2025250
130631,1221980
130632,3789810
130633,2065970
130634,2066200
130635,2067460
130636,2798790
130637,2080890
130638,2082710
130639,2087200
130640,2094900
130641,2095880
130642,3790280
130643,2100270
130644,3798230
130645,2103590
130646,2106730
130647,2113600
130648,2115210
130649,2118260
130650,2116390
130651,1105550
130652,2119620
130653,2124150
130654,2135650
130655,2140360
130656,2145860
130657,2149240
130658,2150810
130659,879090
130660,3253310
130661,2328960
130662,1290260
130663,1589470
130664,1275210
130665,1591560
130666,1598960
130667,1601840
130668,1602620
130669,1577410
130670,1659380
130671,1626520
130672,1628170
130673,1630370
130674,1352540
130675,1612540
130676,454000
130677,1614740
130678,1635730
130679,2382170
130680,1639580
130681,1997780
130682,1625450
130683,2378370
130684,1658620
130685,1716330
130686,461820
130687,1652000
130688,1896020
130689,1657620
130690,1657860
130691,1716360
130692,1671070
130693,2810510
130694,2380780
130695,757440
130696,1684210
130697,489700
130698,2408380
130699,1693890
130700,1694470
130701,2820060
130702,2157230
130703,614890
130704,587390
130705,589680
130706,2166360
130707,2166530
130708,1716450
130709,1716570
130710,1716870
130711,1717180
130712,1717290
130713,1717400
130714,616640
130715,2317790
130716,1717670
130717,1717810
130718,1717850
130719,1718020
130720,1718080
130721,639770
130722,2318740
130723,1718220
130724,1718380
130725,1718450
130726,1718860
130727,1719150
130728,1719160
130729,2382190
130730,1719510
130731,1719530
130732,1719700
130733,2822310
130734,2321430
130735,1719970
130736,1720020
130737,1720120
130738,1720140
130739,1720270
130740,1720390
130741,649570
130742,1720520
130743,1720700
130744,1720760
130745,1720830
130746,1721000
130747,1721230
130748,1721470
130749,1721590
130750,942510
130751,1721790
130752,1721820
130753,1721840
130754,1722040
130755,1722050
130756,1722090
130757,1722120
130758,1722420
130759,1722610
130760,1722800
130761,1722820
130762,1723100
130763,1723450
130764,1723610
130765,1723740
130766,1723790
130767,1724040
130768,1724080
